Inital State,Search Objective,Path,Cost,Generated Nodes,Visited Nodes,Algorithm,Cost Function,HeuristicExecution Number
"(23, 29)","(0, 8)","[(23, 29), (22, 29), (21, 29), (20, 29), (20, 28), (19, 28), (19, 27), (18, 27), (17, 27), (17, 26), (16, 26), (15, 26), (15, 25), (14, 25), (13, 25), (12, 25), (12, 24), (12, 23), (12, 22), (11, 22), (11, 21), (10, 21), (9, 21), (8, 21), (7, 21), (7, 20), (7, 19), (6, 19), (5, 19), (5, 18), (4, 18), (4, 17), (3, 17), (2, 17), (2, 16), (1, 16), (1, 15), (1, 14), (1, 13), (0, 13), (0, 12), (0, 11), (0, 10), (0, 9), (0, 8)]",420,1789,917,BFS,c4,h1,4
"(23, 29)","(0, 8)","[(23, 29), (22, 29), (21, 29), (20, 29), (19, 29), (19, 28), (19, 27), (18, 27), (17, 27), (16, 27), (16, 26), (16, 25), (15, 25), (14, 25), (14, 24), (13, 24), (13, 23), (13, 22), (13, 21), (12, 21), (12, 20), (12, 19), (12, 18), (12, 17), (11, 17), (11, 16), (11, 15), (10, 15), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (4, 14), (4, 13), (4, 12), (3, 12), (2, 12), (2, 11), (1, 11), (0, 11), (0, 10), (0, 9), (0, 8)]",440,1789,917,BFS,c1,h1,5
"(23, 29)","(0, 8)","[(23, 29), (22, 29), (21, 29), (20, 29), (20, 28), (20, 27), (19, 27), (19, 26), (18, 26), (17, 26), (17, 25), (16, 25), (16, 24), (16, 23), (15, 23), (14, 23), (14, 22), (13, 22), (12, 22), (11, 22), (10, 22), (10, 21), (9, 21), (8, 21), (7, 21), (6, 21), (5, 21), (5, 20), (4, 20), (4, 19), (4, 18), (3, 18), (2, 18), (2, 17), (1, 17), (1, 16), (0, 16), (0, 15), (0, 14), (0, 13), (0, 12), (0, 11), (0, 10), (0, 9), (0, 8)]",555,1789,917,BFS,c2,h1,5
"(23, 29)","(0, 8)","[(23, 29), (23, 28), (22, 28), (21, 28), (20, 28), (20, 27), (19, 27), (18, 27), (17, 27), (17, 26), (16, 26), (16, 25), (16, 24), (16, 23), (15, 23), (15, 22), (15, 21), (15, 20), (14, 20), (13, 20), (12, 20), (12, 19), (12, 18), (12, 17), (12, 16), (12, 15), (11, 15), (10, 15), (10, 14), (9, 14), (9, 13), (8, 13), (8, 12), (8, 11), (8, 10), (8, 9), (7, 9), (7, 8), (6, 8), (5, 8), (4, 8), (3, 8), (2, 8), (1, 8), (0, 8)]",494,1799,922,BFS,c3,h1,5
"(23, 29)","(0, 8)","[(23, 29), (23, 28), (23, 27), (23, 26), (23, 25), (22, 25), (22, 24), (22, 23), (22, 22), (22, 21), (21, 21), (20, 21), (19, 21), (18, 21), (17, 21), (17, 20), (17, 19), (17, 18), (17, 17), (16, 17), (15, 17), (15, 16), (15, 15), (15, 14), (14, 14), (14, 13), (13, 13), (12, 13), (11, 13), (11, 12), (10, 12), (10, 11), (10, 10), (10, 9), (10, 8), (9, 8), (8, 8), (7, 8), (6, 8), (5, 8), (4, 8), (3, 8), (2, 8), (1, 8), (0, 8)]",442,1804,925,BFS,c4,h1,5
"(23, 29)","(0, 8)","[(23, 29), (22, 29), (22, 28), (21, 28), (21, 27), (21, 26), (21, 25), (21, 24), (21, 23), (20, 23), (20, 22), (19, 22), (19, 21), (18, 21), (18, 20), (17, 20), (17, 19), (16, 19), (15, 19), (15, 18), (14, 18), (13, 18), (13, 17), (13, 16), (12, 16), (11, 16), (11, 15), (10, 15), (9, 15), (8, 15), (8, 14), (8, 13), (7, 13), (7, 12), (6, 12), (6, 11), (5, 11), (5, 10), (5, 9), (4, 9), (3, 9), (3, 8), (2, 8), (1, 8), (0, 8)]",440,1795,920,BFS,c1,h1,6
"(23, 29)","(0, 8)","[(23, 29), (23, 28), (22, 28), (22, 27), (21, 27), (21, 26), (21, 25), (21, 24), (21, 23), (20, 23), (19, 23), (19, 22), (19, 21), (19, 20), (18, 20), (17, 20), (16, 20), (15, 20), (15, 19), (15, 18), (15, 17), (14, 17), (14, 16), (13, 16), (13, 15), (12, 15), (12, 14), (11, 14), (11, 13), (10, 13), (10, 12), (9, 12), (8, 12), (7, 12), (6, 12), (5, 12), (4, 12), (4, 11), (4, 10), (3, 10), (2, 10), (1, 10), (0, 10), (0, 9), (0, 8)]",555,1789,917,BFS,c2,h1,6
"(23, 29)","(0, 8)","[(23, 29), (23, 28), (23, 27), (22, 27), (22, 26), (21, 26), (20, 26), (20, 25), (19, 25), (19, 24), (19, 23), (18, 23), (17, 23), (17, 22), (17, 21), (16, 21), (16, 20), (16, 19), (15, 19), (15, 18), (14, 18), (13, 18), (13, 17), (13, 16), (13, 15), (13, 14), (12, 14), (12, 13), (12, 12), (11, 12), (11, 11), (10, 11), (10, 10), (10, 9), (10, 8), (9, 8), (8, 8), (7, 8), (6, 8), (5, 8), (4, 8), (3, 8), (2, 8), (1, 8), (0, 8)]",485,1804,925,BFS,c3,h1,6
"(23, 29)","(0, 8)","[(23, 29), (23, 28), (23, 27), (23, 26), (22, 26), (21, 26), (20, 26), (19, 26), (19, 25), (19, 24), (18, 24), (18, 23), (17, 23), (16, 23), (15, 23), (15, 22), (15, 21), (15, 20), (14, 20), (14, 19), (13, 19), (13, 18), (13, 17), (12, 17), (11, 17), (10, 17), (9, 17), (8, 17), (8, 16), (7, 16), (7, 15), (6, 15), (6, 14), (5, 14), (5, 13), (5, 12), (5, 11), (5, 10), (5, 9), (4, 9), (4, 8), (3, 8), (2, 8), (1, 8), (0, 8)]",436,1795,920,BFS,c4,h1,6
"(23, 29)","(0, 8)","[(23, 29), (23, 28), (22, 28), (21, 28), (21, 27), (20, 27), (19, 27), (19, 26), (18, 26), (17, 26), (16, 26), (16, 25), (16, 24), (16, 23), (15, 23), (14, 23), (13, 23), (12, 23), (11, 23), (10, 23), (9, 23), (8, 23), (7, 23), (7, 22), (6, 22), (6, 21), (6, 20), (5, 20), (5, 19), (4, 19), (4, 18), (4, 17), (4, 16), (3, 16), (2, 16), (1, 16), (0, 16), (0, 15), (0, 14), (0, 13), (0, 12), (0, 11), (0, 10), (0, 9), (0, 8)]",440,1789,917,BFS,c1,h1,7
"(23, 29)","(0, 8)","[(23, 29), (22, 29), (22, 28), (21, 28), (21, 27), (21, 26), (21, 25), (20, 25), (19, 25), (18, 25), (18, 24), (17, 24), (16, 24), (15, 24), (14, 24), (14, 23), (14, 22), (13, 22), (13, 21), (13, 20), (12, 20), (12, 19), (12, 18), (12, 17), (12, 16), (11, 16), (10, 16), (9, 16), (9, 15), (8, 15), (7, 15), (7, 14), (6, 14), (5, 14), (5, 13), (4, 13), (4, 12), (3, 12), (3, 11), (2, 11), (1, 11), (0, 11), (0, 10), (0, 9), (0, 8)]",555,1789,917,BFS,c2,h1,7
"(23, 29)","(0, 8)","[(23, 29), (23, 28), (22, 28), (21, 28), (21, 27), (20, 27), (20, 26), (20, 25), (19, 25), (19, 24), (19, 23), (18, 23), (18, 22), (18, 21), (17, 21), (16, 21), (16, 20), (16, 19), (16, 18), (16, 17), (15, 17), (15, 16), (14, 16), (13, 16), (12, 16), (12, 15), (11, 15), (11, 14), (11, 13), (11, 12), (10, 12), (9, 12), (9, 11), (8, 11), (8, 10), (8, 9), (7, 9), (6, 9), (5, 9), (5, 8), (4, 8), (3, 8), (2, 8), (1, 8), (0, 8)]",491,1797,921,BFS,c3,h1,7
"(23, 29)","(0, 8)","[(23, 29), (22, 29), (21, 29), (20, 29), (20, 28), (20, 27), (20, 26), (20, 25), (19, 25), (18, 25), (18, 24), (17, 24), (17, 23), (17, 22), (16, 22), (16, 21), (16, 20), (15, 20), (14, 20), (14, 19), (13, 19), (12, 19), (12, 18), (12, 17), (11, 17), (10, 17), (9, 17), (8, 17), (7, 17), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (3, 15), (3, 14), (3, 13), (3, 12), (2, 12), (2, 11), (2, 10), (2, 9), (1, 9), (0, 9), (0, 8)]",443,1789,917,BFS,c4,h1,7
"(23, 29)","(0, 8)","[(23, 29), (23, 28), (23, 27), (22, 27), (22, 26), (22, 25), (21, 25), (20, 25), (20, 24), (19, 24), (19, 23), (19, 22), (18, 22), (17, 22), (17, 21), (16, 21), (15, 21), (15, 20), (14, 20), (13, 20), (12, 20), (11, 20), (11, 19), (11, 18), (11, 17), (10, 17), (9, 17), (8, 17), (7, 17), (6, 17), (6, 16), (6, 15), (6, 14), (6, 13), (5, 13), (5, 12), (5, 11), (5, 10), (5, 9), (5, 8), (4, 8), (3, 8), (2, 8), (1, 8), (0, 8)]",440,1797,921,BFS,c1,h1,8
"(23, 29)","(0, 8)","[(23, 29), (22, 29), (22, 28), (22, 27), (22, 26), (21, 26), (20, 26), (20, 25), (19, 25), (19, 24), (18, 24), (18, 23), (17, 23), (17, 22), (17, 21), (16, 21), (16, 20), (15, 20), (14, 20), (14, 19), (13, 19), (13, 18), (12, 18), (11, 18), (10, 18), (10, 17), (9, 17), (8, 17), (8, 16), (7, 16), (7, 15), (7, 14), (6, 14), (6, 13), (6, 12), (5, 12), (5, 11), (5, 10), (5, 9), (5, 8), (4, 8), (3, 8), (2, 8), (1, 8), (0, 8)]",555,1797,921,BFS,c2,h1,8
"(23, 29)","(0, 8)","[(23, 29), (23, 28), (22, 28), (21, 28), (21, 27), (21, 26), (20, 26), (19, 26), (18, 26), (18, 25), (18, 24), (18, 23), (17, 23), (16, 23), (15, 23), (15, 22), (14, 22), (14, 21), (14, 20), (14, 19), (13, 19), (13, 18), (13, 17), (12, 17), (11, 17), (10, 17), (10, 16), (9, 16), (9, 15), (9, 14), (8, 14), (7, 14), (7, 13), (7, 12), (6, 12), (5, 12), (4, 12), (3, 12), (2, 12), (2, 11), (1, 11), (1, 10), (1, 9), (0, 9), (0, 8)]",493,1789,917,BFS,c3,h1,8
"(23, 29)","(0, 8)","[(23, 29), (22, 29), (21, 29), (21, 28), (21, 27), (20, 27), (20, 26), (20, 25), (19, 25), (18, 25), (18, 24), (17, 24), (16, 24), (15, 24), (14, 24), (14, 23), (14, 22), (13, 22), (12, 22), (12, 21), (12, 20), (11, 20), (10, 20), (9, 20), (9, 19), (8, 19), (7, 19), (7, 18), (7, 17), (6, 17), (6, 16), (5, 16), (4, 16), (4, 15), (4, 14), (3, 14), (2, 14), (1, 14), (0, 14), (0, 13), (0, 12), (0, 11), (0, 10), (0, 9), (0, 8)]",423,1789,917,BFS,c4,h1,8
"(23, 29)","(0, 8)","[(23, 29), (23, 28), (22, 28), (21, 28), (21, 27), (21, 26), (20, 26), (19, 26), (18, 26), (17, 26), (17, 25), (16, 25), (15, 25), (15, 24), (14, 24), (13, 24), (12, 24), (12, 23), (11, 23), (10, 23), (10, 22), (10, 21), (9, 21), (8, 21), (7, 21), (7, 20), (6, 20), (6, 19), (6, 18), (6, 17), (6, 16), (6, 15), (6, 14), (5, 14), (5, 13), (4, 13), (4, 12), (3, 12), (2, 12), (1, 12), (0, 12), (0, 11), (0, 10), (0, 9), (0, 8)]",440,1789,917,BFS,c1,h1,9
"(23, 29)","(0, 8)","[(23, 29), (23, 28), (22, 28), (21, 28), (21, 27), (20, 27), (19, 27), (19, 26), (19, 25), (18, 25), (17, 25), (16, 25), (15, 25), (14, 25), (13, 25), (12, 25), (12, 24), (11, 24), (10, 24), (9, 24), (9, 23), (8, 23), (8, 22), (8, 21), (8, 20), (8, 19), (8, 18), (8, 17), (7, 17), (6, 17), (5, 17), (5, 16), (4, 16), (3, 16), (3, 15), (2, 15), (2, 14), (2, 13), (1, 13), (0, 13), (0, 12), (0, 11), (0, 10), (0, 9), (0, 8)]",555,1789,917,BFS,c2,h1,9
"(23, 29)","(0, 8)","[(23, 29), (23, 28), (23, 27), (23, 26), (23, 25), (23, 24), (22, 24), (22, 23), (22, 22), (22, 21), (21, 21), (20, 21), (20, 20), (19, 20), (19, 19), (18, 19), (17, 19), (16, 19), (15, 19), (15, 18), (14, 18), (14, 17), (14, 16), (14, 15), (13, 15), (13, 14), (13, 13), (13, 12), (12, 12), (11, 12), (11, 11), (10, 11), (9, 11), (8, 11), (8, 10), (8, 9), (7, 9), (6, 9), (6, 8), (5, 8), (4, 8), (3, 8), (2, 8), (1, 8), (0, 8)]",494,1801,923,BFS,c3,h1,9
"(23, 29)","(0, 8)","[(23, 29), (23, 28), (22, 28), (22, 27), (22, 26), (21, 26), (20, 26), (20, 25), (20, 24), (20, 23), (19, 23), (19, 22), (18, 22), (17, 22), (17, 21), (16, 21), (16, 20), (15, 20), (14, 20), (14, 19), (13, 19), (13, 18), (13, 17), (12, 17), (11, 17), (10, 17), (10, 16), (9, 16), (8, 16), (8, 15), (8, 14), (8, 13), (7, 13), (7, 12), (7, 11), (6, 11), (6, 10), (6, 9), (5, 9), (5, 8), (4, 8), (3, 8), (2, 8), (1, 8), (0, 8)]",436,1799,922,BFS,c4,h1,9
"(23, 29)","(0, 8)","[(23, 29), (23, 28), (22, 28), (22, 27), (21, 27), (20, 27), (19, 27), (18, 27), (17, 27), (16, 27), (15, 27), (15, 26), (14, 26), (14, 25), (14, 24), (14, 23), (13, 23), (12, 23), (11, 23), (10, 23), (10, 22), (9, 22), (9, 21), (9, 20), (8, 20), (7, 20), (7, 19), (7, 18), (7, 17), (7, 16), (7, 15), (6, 15), (6, 14), (6, 13), (5, 13), (4, 13), (4, 12), (4, 11), (4, 10), (3, 10), (2, 10), (2, 9), (2, 8), (1, 8), (0, 8)]",440,1789,917,BFS,c1,h1,10
"(23, 29)","(0, 8)","[(23, 29), (23, 28), (23, 27), (23, 26), (23, 25), (22, 25), (21, 25), (21, 24), (21, 23), (20, 23), (19, 23), (18, 23), (18, 22), (18, 21), (17, 21), (17, 20), (16, 20), (16, 19), (15, 19), (15, 18), (15, 17), (15, 16), (14, 16), (14, 15), (14, 14), (14, 13), (14, 12), (14, 11), (14, 10), (14, 9), (14, 8), (13, 8), (12, 8), (11, 8), (10, 8), (9, 8), (8, 8), (7, 8), (6, 8), (5, 8), (4, 8), (3, 8), (2, 8), (1, 8), (0, 8)]",555,1804,925,BFS,c2,h1,10
"(23, 29)","(0, 8)","[(23, 29), (22, 29), (22, 28), (21, 28), (21, 27), (21, 26), (21, 25), (20, 25), (20, 24), (20, 23), (19, 23), (18, 23), (17, 23), (17, 22), (17, 21), (16, 21), (15, 21), (14, 21), (14, 20), (14, 19), (14, 18), (13, 18), (13, 17), (12, 17), (11, 17), (10, 17), (10, 16), (10, 15), (9, 15), (9, 14), (8, 14), (8, 13), (7, 13), (6, 13), (5, 13), (5, 12), (4, 12), (3, 12), (3, 11), (2, 11), (1, 11), (1, 10), (0, 10), (0, 9), (0, 8)]",501,1789,917,BFS,c3,h1,10
"(23, 29)","(0, 8)","[(23, 29), (22, 29), (22, 28), (22, 27), (21, 27), (21, 26), (21, 25), (20, 25), (19, 25), (18, 25), (17, 25), (17, 24), (16, 24), (16, 23), (16, 22), (16, 21), (16, 20), (16, 19), (16, 18), (15, 18), (15, 17), (14, 17), (13, 17), (12, 17), (12, 16), (12, 15), (11, 15), (10, 15), (9, 15), (8, 15), (8, 14), (7, 14), (7, 13), (6, 13), (5, 13), (4, 13), (3, 13), (2, 13), (2, 12), (1, 12), (1, 11), (0, 11), (0, 10), (0, 9), (0, 8)]",427,1789,917,BFS,c4,h1,10
"(23, 29)","(0, 8)","[(23, 29), (22, 29), (22, 28), (22, 27), (21, 27), (20, 27), (20, 26), (20, 25), (20, 24), (20, 23), (19, 23), (18, 23), (18, 22), (18, 21), (17, 21), (17, 20), (17, 19), (17, 18), (17, 17), (17, 16), (16, 16), (16, 15), (15, 15), (15, 14), (14, 14), (13, 14), (13, 13), (12, 13), (11, 13), (10, 13), (9, 13), (9, 12), (9, 11), (8, 11), (8, 10), (8, 9), (8, 8), (7, 8), (6, 8), (5, 8), (4, 8), (3, 8), (2, 8), (1, 8), (0, 8)]",440,1801,923,BFS,c1,h1,11
"(23, 29)","(0, 8)","[(23, 29), (22, 29), (22, 28), (22, 27), (21, 27), (21, 26), (21, 25), (20, 25), (20, 24), (19, 24), (18, 24), (17, 24), (17, 23), (16, 23), (16, 22), (15, 22), (14, 22), (14, 21), (14, 20), (14, 19), (13, 19), (13, 18), (13, 17), (12, 17), (12, 16), (12, 15), (12, 14), (12, 13), (11, 13), (10, 13), (9, 13), (8, 13), (7, 13), (7, 12), (7, 11), (6, 11), (5, 11), (5, 10), (4, 10), (4, 9), (3, 9), (2, 9), (2, 8), (1, 8), (0, 8)]",555,1789,917,BFS,c2,h1,11
"(23, 29)","(0, 8)","[(23, 29), (22, 29), (22, 28), (22, 27), (21, 27), (20, 27), (19, 27), (18, 27), (18, 26), (18, 25), (17, 25), (17, 24), (17, 23), (17, 22), (17, 21), (16, 21), (16, 20), (15, 20), (15, 19), (15, 18), (14, 18), (13, 18), (12, 18), (11, 18), (10, 18), (9, 18), (8, 18), (7, 18), (6, 18), (6, 17), (6, 16), (6, 15), (5, 15), (5, 14), (4, 14), (4, 13), (3, 13), (3, 12), (2, 12), (1, 12), (1, 11), (1, 10), (0, 10), (0, 9), (0, 8)]",501,1789,917,BFS,c3,h1,11
"(23, 29)","(0, 8)","[(23, 29), (22, 29), (22, 28), (21, 28), (20, 28), (20, 27), (19, 27), (19, 26), (19, 25), (19, 24), (18, 24), (18, 23), (18, 22), (18, 21), (17, 21), (16, 21), (15, 21), (14, 21), (14, 20), (14, 19), (13, 19), (13, 18), (13, 17), (13, 16), (12, 16), (12, 15), (12, 14), (11, 14), (11, 13), (10, 13), (10, 12), (10, 11), (10, 10), (9, 10), (9, 9), (8, 9), (8, 8), (7, 8), (6, 8), (5, 8), (4, 8), (3, 8), (2, 8), (1, 8), (0, 8)]",450,1804,925,BFS,c4,h1,11
"(23, 29)","(0, 8)","[(23, 29), (22, 29), (22, 28), (21, 28), (21, 27), (21, 26), (20, 26), (19, 26), (18, 26), (18, 25), (17, 25), (16, 25), (15, 25), (15, 24), (14, 24), (14, 23), (14, 22), (14, 21), (14, 20), (13, 20), (13, 19), (13, 18), (12, 18), (11, 18), (10, 18), (10, 17), (10, 16), (10, 15), (9, 15), (9, 14), (9, 13), (8, 13), (7, 13), (6, 13), (5, 13), (5, 12), (5, 11), (4, 11), (4, 10), (3, 10), (2, 10), (2, 9), (2, 8), (1, 8), (0, 8)]",440,1789,917,BFS,c1,h1,12
"(23, 29)","(0, 8)","[(23, 29), (22, 29), (21, 29), (21, 28), (21, 27), (21, 26), (20, 26), (20, 25), (19, 25), (18, 25), (17, 25), (16, 25), (16, 24), (16, 23), (16, 22), (16, 21), (16, 20), (15, 20), (14, 20), (14, 19), (14, 18), (14, 17), (13, 17), (12, 17), (12, 16), (12, 15), (12, 14), (12, 13), (12, 12), (12, 11), (12, 10), (12, 9), (12, 8), (11, 8), (10, 8), (9, 8), (8, 8), (7, 8), (6, 8), (5, 8), (4, 8), (3, 8), (2, 8), (1, 8), (0, 8)]",555,1804,925,BFS,c2,h1,12
"(23, 29)","(0, 8)","[(23, 29), (22, 29), (21, 29), (21, 28), (21, 27), (20, 27), (20, 26), (20, 25), (19, 25), (19, 24), (18, 24), (17, 24), (16, 24), (16, 23), (15, 23), (15, 22), (15, 21), (15, 20), (15, 19), (15, 18), (15, 17), (15, 16), (14, 16), (14, 15), (13, 15), (13, 14), (12, 14), (11, 14), (11, 13), (11, 12), (11, 11), (10, 11), (10, 10), (10, 9), (10, 8), (9, 8), (8, 8), (7, 8), (6, 8), (5, 8), (4, 8), (3, 8), (2, 8), (1, 8), (0, 8)]",495,1804,925,BFS,c3,h1,12
"(23, 29)","(0, 8)","[(23, 29), (23, 28), (23, 27), (22, 27), (22, 26), (22, 25), (21, 25), (21, 24), (20, 24), (20, 23), (20, 22), (20, 21), (20, 20), (19, 20), (19, 19), (18, 19), (17, 19), (17, 18), (17, 17), (16, 17), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (8, 15), (7, 15), (6, 15), (5, 15), (5, 14), (4, 14), (4, 13), (3, 13), (2, 13), (1, 13), (0, 13), (0, 12), (0, 11), (0, 10), (0, 9), (0, 8)]",432,1789,917,BFS,c4,h1,12
"(23, 29)","(0, 8)","[(23, 29), (22, 29), (21, 29), (20, 29), (20, 28), (20, 27), (20, 26), (19, 26), (18, 26), (17, 26), (16, 26), (16, 25), (15, 25), (15, 24), (14, 24), (13, 24), (13, 23), (12, 23), (11, 23), (11, 22), (11, 21), (11, 20), (10, 20), (9, 20), (8, 20), (7, 20), (7, 19), (7, 18), (7, 17), (6, 17), (5, 17), (4, 17), (4, 16), (3, 16), (2, 16), (2, 15), (1, 15), (1, 14), (1, 13), (0, 13), (0, 12), (0, 11), (0, 10), (0, 9), (0, 8)]",440,1789,917,BFS,c1,h1,13
"(23, 29)","(0, 8)","[(23, 29), (23, 28), (22, 28), (21, 28), (21, 27), (20, 27), (19, 27), (18, 27), (18, 26), (18, 25), (17, 25), (16, 25), (16, 24), (15, 24), (15, 23), (15, 22), (15, 21), (14, 21), (13, 21), (12, 21), (11, 21), (10, 21), (10, 20), (10, 19), (10, 18), (9, 18), (8, 18), (8, 17), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (3, 15), (3, 14), (2, 14), (2, 13), (2, 12), (2, 11), (2, 10), (2, 9), (1, 9), (1, 8), (0, 8)]",555,1789,917,BFS,c2,h1,13
"(23, 29)","(0, 8)","[(23, 29), (22, 29), (22, 28), (22, 27), (22, 26), (22, 25), (22, 24), (21, 24), (20, 24), (20, 23), (20, 22), (19, 22), (18, 22), (17, 22), (16, 22), (16, 21), (15, 21), (14, 21), (14, 20), (14, 19), (13, 19), (13, 18), (13, 17), (13, 16), (12, 16), (12, 15), (11, 15), (10, 15), (9, 15), (8, 15), (7, 15), (6, 15), (6, 14), (5, 14), (4, 14), (4, 13), (3, 13), (2, 13), (2, 12), (2, 11), (2, 10), (2, 9), (2, 8), (1, 8), (0, 8)]",496,1791,918,BFS,c3,h1,13
"(23, 29)","(0, 8)","[(23, 29), (22, 29), (22, 28), (21, 28), (21, 27), (21, 26), (20, 26), (20, 25), (20, 24), (20, 23), (20, 22), (19, 22), (18, 22), (17, 22), (16, 22), (16, 21), (15, 21), (15, 20), (15, 19), (15, 18), (15, 17), (14, 17), (14, 16), (14, 15), (13, 15), (13, 14), (12, 14), (12, 13), (11, 13), (11, 12), (11, 11), (11, 10), (10, 10), (10, 9), (9, 9), (8, 9), (8, 8), (7, 8), (6, 8), (5, 8), (4, 8), (3, 8), (2, 8), (1, 8), (0, 8)]",427,1801,923,BFS,c4,h1,13
"(23, 29)","(0, 8)","[(23, 29), (22, 29), (21, 29), (20, 29), (20, 28), (20, 27), (20, 26), (20, 25), (20, 24), (20, 23), (20, 22), (20, 21), (20, 20), (20, 19), (19, 19), (18, 19), (17, 19), (17, 18), (17, 17), (16, 17), (15, 17), (15, 16), (14, 16), (14, 15), (13, 15), (12, 15), (11, 15), (11, 14), (11, 13), (11, 12), (11, 11), (10, 11), (9, 11), (9, 10), (8, 10), (7, 10), (7, 9), (7, 8), (6, 8), (5, 8), (4, 8), (3, 8), (2, 8), (1, 8), (0, 8)]",440,1799,922,BFS,c1,h1,14
"(23, 29)","(0, 8)","[(23, 29), (23, 28), (22, 28), (22, 27), (22, 26), (21, 26), (20, 26), (19, 26), (18, 26), (18, 25), (17, 25), (16, 25), (16, 24), (16, 23), (15, 23), (14, 23), (13, 23), (13, 22), (13, 21), (12, 21), (11, 21), (10, 21), (9, 21), (8, 21), (8, 20), (8, 19), (7, 19), (7, 18), (7, 17), (6, 17), (5, 17), (4, 17), (3, 17), (2, 17), (2, 16), (1, 16), (0, 16), (0, 15), (0, 14), (0, 13), (0, 12), (0, 11), (0, 10), (0, 9), (0, 8)]",555,1789,917,BFS,c2,h1,14
"(23, 29)","(0, 8)","[(23, 29), (22, 29), (21, 29), (21, 28), (21, 27), (21, 26), (21, 25), (20, 25), (19, 25), (18, 25), (18, 24), (18, 23), (18, 22), (17, 22), (16, 22), (15, 22), (14, 22), (13, 22), (12, 22), (11, 22), (11, 21), (11, 20), (11, 19), (11, 18), (11, 17), (11, 16), (11, 15), (10, 15), (10, 14), (9, 14), (9, 13), (9, 12), (9, 11), (8, 11), (8, 10), (7, 10), (7, 9), (6, 9), (6, 8), (5, 8), (4, 8), (3, 8), (2, 8), (1, 8), (0, 8)]",498,1799,922,BFS,c3,h1,14
"(23, 29)","(0, 8)","[(23, 29), (22, 29), (21, 29), (21, 28), (20, 28), (20, 27), (20, 26), (19, 26), (19, 25), (18, 25), (17, 25), (16, 25), (15, 25), (15, 24), (14, 24), (14, 23), (14, 22), (13, 22), (13, 21), (13, 20), (13, 19), (12, 19), (12, 18), (11, 18), (11, 17), (10, 17), (10, 16), (9, 16), (9, 15), (8, 15), (8, 14), (7, 14), (7, 13), (6, 13), (6, 12), (6, 11), (6, 10), (5, 10), (5, 9), (5, 8), (4, 8), (3, 8), (2, 8), (1, 8), (0, 8)]",430,1797,921,BFS,c4,h1,14
"(23, 29)","(0, 8)","[(23, 29), (22, 29), (21, 29), (20, 29), (19, 29), (19, 28), (19, 27), (18, 27), (17, 27), (17, 26), (16, 26), (16, 25), (15, 25), (14, 25), (14, 24), (13, 24), (13, 23), (12, 23), (12, 22), (11, 22), (11, 21), (10, 21), (9, 21), (9, 20), (8, 20), (8, 19), (7, 19), (6, 19), (5, 19), (5, 18), (5, 17), (5, 16), (4, 16), (4, 15), (4, 14), (3, 14), (3, 13), (2, 13), (1, 13), (0, 13), (0, 12), (0, 11), (0, 10), (0, 9), (0, 8)]",440,1789,917,BFS,c1,h1,15
"(23, 29)","(0, 8)","[(23, 29), (22, 29), (22, 28), (22, 27), (21, 27), (20, 27), (19, 27), (19, 26), (19, 25), (19, 24), (18, 24), (18, 23), (18, 22), (17, 22), (16, 22), (15, 22), (14, 22), (13, 22), (13, 21), (13, 20), (13, 19), (12, 19), (11, 19), (10, 19), (10, 18), (10, 17), (9, 17), (8, 17), (8, 16), (7, 16), (7, 15), (6, 15), (5, 15), (4, 15), (3, 15), (3, 14), (3, 13), (2, 13), (1, 13), (1, 12), (0, 12), (0, 11), (0, 10), (0, 9), (0, 8)]",555,1789,917,BFS,c2,h1,15
"(23, 29)","(0, 8)","[(23, 29), (23, 28), (22, 28), (21, 28), (20, 28), (19, 28), (18, 28), (17, 28), (17, 27), (16, 27), (15, 27), (15, 26), (14, 26), (14, 25), (13, 25), (12, 25), (11, 25), (11, 24), (10, 24), (9, 24), (9, 23), (8, 23), (8, 22), (7, 22), (7, 21), (7, 20), (6, 20), (6, 19), (6, 18), (6, 17), (6, 16), (5, 16), (4, 16), (3, 16), (2, 16), (2, 15), (2, 14), (2, 13), (2, 12), (1, 12), (1, 11), (0, 11), (0, 10), (0, 9), (0, 8)]",499,1789,917,BFS,c3,h1,15
"(23, 29)","(0, 8)","[(23, 29), (23, 28), (22, 28), (22, 27), (22, 26), (21, 26), (21, 25), (21, 24), (20, 24), (20, 23), (20, 22), (20, 21), (20, 20), (20, 19), (19, 19), (18, 19), (17, 19), (17, 18), (16, 18), (16, 17), (15, 17), (14, 17), (13, 17), (13, 16), (13, 15), (13, 14), (12, 14), (11, 14), (10, 14), (10, 13), (9, 13), (9, 12), (9, 11), (8, 11), (8, 10), (7, 10), (6, 10), (6, 9), (6, 8), (5, 8), (4, 8), (3, 8), (2, 8), (1, 8), (0, 8)]",444,1793,919,BFS,c4,h1,15
